g_update_0_diff_d,4,-1,11111111111111111111111111011110
g_update_0_diff_l,4,-1,11111111111111111111111111111111
g_update_0_diff_r,4,-1,11111111111111111111111111111111
g_update_0,4,-1,11111111111111111111111110111010
u_update_0,6,0,00000000000000000000000001001100
diff_r_update_0_u,5,-1,0000000000000000000000000010101000000000000000000000000000101001
diff_r_update_0,5,-1,11111111111111111111111111111111
diff_qwe_update_0_u,5,-1,0000000000000000000000000010100100000000000000000000000000000111
diff_qwe_update_0,5,-1,11111111111111111111111111011110
diff_l_update_0_u,5,-1,0000000000000000000000000010100100000000000000000000000000101000
diff_l_update_0,5,-1,11111111111111111111111111111111
diff_d_update_0_u,5,-1,0000000000000000000000000100101100000000000000000000000000101001
diff_d_update_0,5,-1,11111111111111111111111111011110
g_update_0_diff_qwe,5,-1,11111111111111111111111111011110
g_update_0_diff_d,5,-1,11111111111111111111111111011110
g_update_0_diff_l,5,-1,11111111111111111111111111111111
g_update_0_diff_r,5,-1,11111111111111111111111111111111
g_update_0,5,-1,11111111111111111111111110111010
u_update_0,7,0,00000000000000000000000001001101
diff_r_update_0_u,6,-1,0000000000000000000000000010101100000000000000000000000000101010
diff_r_update_0,6,-1,11111111111111111111111111111111
diff_qwe_update_0_u,6,-1,0000000000000000000000000010101000000000000000000000000000001000
diff_qwe_update_0,6,-1,11111111111111111111111111011110
diff_l_update_0_u,6,-1,0000000000000000000000000010101000000000000000000000000000101001
diff_l_update_0,6,-1,11111111111111111111111111111111
diff_d_update_0_u,6,-1,0000000000000000000000000100110000000000000000000000000000101010
diff_d_update_0,6,-1,11111111111111111111111111011110
g_update_0_diff_qwe,6,-1,11111111111111111111111111011110
g_update_0_diff_d,6,-1,11111111111111111111111111011110
g_update_0_diff_l,6,-1,11111111111111111111111111111111
g_update_0_diff_r,6,-1,11111111111111111111111111111111
g_update_0,6,-1,11111111111111111111111110111010
u_update_0,8,0,00000000000000000000000001001110
diff_r_update_0_u,7,-1,0000000000000000000000000010110000000000000000000000000000101011
diff_r_update_0,7,-1,11111111111111111111111111111111
diff_qwe_update_0_u,7,-1,0000000000000000000000000010101100000000000000000000000000001001
diff_qwe_update_0,7,-1,11111111111111111111111111011110
diff_l_update_0_u,7,-1,0000000000000000000000000010101100000000000000000000000000101010
diff_l_update_0,7,-1,11111111111111111111111111111111
diff_d_update_0_u,7,-1,0000000000000000000000000100110100000000000000000000000000101011
diff_d_update_0,7,-1,11111111111111111111111111011110
g_update_0_diff_qwe,7,-1,11111111111111111111111111011110
g_update_0_diff_d,7,-1,11111111111111111111111111011110
g_update_0_diff_l,7,-1,11111111111111111111111111111111
g_update_0_diff_r,7,-1,11111111111111111111111111111111
g_update_0,7,-1,11111111111111111111111110111010
u_update_0,9,0,00000000000000000000000001001111
diff_r_update_0_u,8,-1,0000000000000000000000000010110100000000000000000000000000101100
diff_r_update_0,8,-1,11111111111111111111111111111111
diff_qwe_update_0_u,8,-1,0000000000000000000000000010110000000000000000000000000000001010
diff_qwe_update_0,8,-1,11111111111111111111111111011110
diff_l_update_0_u,8,-1,0000000000000000000000000010110000000000000000000000000000101011
diff_l_update_0,8,-1,11111111111111111111111111111111
diff_d_update_0_u,8,-1,0000000000000000000000000100111000000000000000000000000000101100
diff_d_update_0,8,-1,11111111111111111111111111011110
g_update_0_diff_qwe,8,-1,11111111111111111111111111011110
g_update_0_diff_d,8,-1,11111111111111111111111111011110
g_update_0_diff_l,8,-1,11111111111111111111111111111111
g_update_0_diff_r,8,-1,11111111111111111111111111111111
g_update_0,8,-1,11111111111111111111111110111010
u_update_0,10,0,00000000000000000000000001010000
diff_r_update_0_u,9,-1,0000000000000000000000000010111000000000000000000000000000101101
diff_r_update_0,9,-1,11111111111111111111111111111111
diff_qwe_update_0_u,9,-1,0000000000000000000000000010110100000000000000000000000000001011
diff_qwe_update_0,9,-1,11111111111111111111111111011110
diff_l_update_0_u,9,-1,0000000000000000000000000010110100000000000000000000000000101100
diff_l_update_0,9,-1,11111111111111111111111111111111
diff_d_update_0_u,9,-1,0000000000000000000000000100111100000000000000000000000000101101
diff_d_update_0,9,-1,11111111111111111111111111011110
g_update_0_diff_qwe,9,-1,11111111111111111111111111011110
g_update_0_diff_d,9,-1,11111111111111111111111111011110
g_update_0_diff_l,9,-1,11111111111111111111111111111111
g_update_0_diff_r,9,-1,11111111111111111111111111111111
g_update_0,9,-1,11111111111111111111111110111010
u_update_0,11,0,00000000000000000000000001010001
diff_r_update_0_u,10,-1,0000000000000000000000000010111100000000000000000000000000101110
diff_r_update_0,10,-1,11111111111111111111111111111111
diff_qwe_update_0_u,10,-1,0000000000000000000000000010111000000000000000000000000000001100
diff_qwe_update_0,10,-1,11111111111111111111111111011110
diff_l_update_0_u,10,-1,0000000000000000000000000010111000000000000000000000000000101101
diff_l_update_0,10,-1,11111111111111111111111111111111
diff_d_update_0_u,10,-1,0000000000000000000000000101000000000000000000000000000000101110
diff_d_update_0,10,-1,11111111111111111111111111011110
g_update_0_diff_qwe,10,-1,11111111111111111111111111011110
g_update_0_diff_d,10,-1,11111111111111111111111111011110
g_update_0_diff_l,10,-1,11111111111111111111111111111111
g_update_0_diff_r,10,-1,11111111111111111111111111111111
g_update_0,10,-1,11111111111111111111111110111010
u_update_0,12,0,00000000000000000000000001010010
diff_r_update_0_u,11,-1,0000000000000000000000000011000000000000000000000000000000101111
diff_r_update_0,11,-1,11111111111111111111111111111111
diff_qwe_update_0_u,11,-1,0000000000000000000000000010111100000000000000000000000000001101
diff_qwe_update_0,11,-1,11111111111111111111111111011110
diff_l_update_0_u,11,-1,0000000000000000000000000010111100000000000000000000000000101110
diff_l_update_0,11,-1,11111111111111111111111111111111
diff_d_update_0_u,11,-1,0000000000000000000000000101000100000000000000000000000000101111
diff_d_update_0,11,-1,11111111111111111111111111011110
g_update_0_diff_qwe,11,-1,11111111111111111111111111011110
g_update_0_diff_d,11,-1,11111111111111111111111111011110
g_update_0_diff_l,11,-1,11111111111111111111111111111111
g_update_0_diff_r,11,-1,11111111111111111111111111111111
g_update_0,11,-1,11111111111111111111111110111010
u_update_0,13,0,00000000000000000000000001010011
diff_r_update_0_u,12,-1,0000000000000000000000000011000100000000000000000000000000110000
diff_r_update_0,12,-1,11111111111111111111111111111111
diff_qwe_update_0_u,12,-1,0000000000000000000000000011000000000000000000000000000000001110
diff_qwe_update_0,12,-1,11111111111111111111111111011110
diff_l_update_0_u,12,-1,0000000000000000000000000011000000000000000000000000000000101111
diff_l_update_0,12,-1,11111111111111111111111111111111
diff_d_update_0_u,12,-1,0000000000000000000000000101001000000000000000000000000000110000
diff_d_update_0,12,-1,11111111111111111111111111011110
g_update_0_diff_qwe,12,-1,11111111111111111111111111011110
g_update_0_diff_d,12,-1,11111111111111111111111111011110
g_update_0_diff_l,12,-1,11111111111111111111111111111111
g_update_0_diff_r,12,-1,11111111111111111111111111111111
g_update_0,12,-1,11111111111111111111111110111010
u_update_0,14,0,00000000000000000000000001010100
diff_r_update_0_u,13,-1,0000000000000000000000000011001000000000000000000000000000110001
diff_r_update_0,13,-1,11111111111111111111111111111111
diff_qwe_update_0_u,13,-1,0000000000000000000000000011000100000000000000000000000000001111
diff_qwe_update_0,13,-1,11111111111111111111111111011110
diff_l_update_0_u,13,-1,0000000000000000000000000011000100000000000000000000000000110000
diff_l_update_0,13,-1,11111111111111111111111111111111
diff_d_update_0_u,13,-1,0000000000000000000000000101001100000000000000000000000000110001
diff_d_update_0,13,-1,11111111111111111111111111011110
g_update_0_diff_qwe,13,-1,11111111111111111111111111011110
g_update_0_diff_d,13,-1,11111111111111111111111111011110
g_update_0_diff_l,13,-1,11111111111111111111111111111111
g_update_0_diff_r,13,-1,11111111111111111111111111111111
g_update_0,13,-1,11111111111111111111111110111010
u_update_0,15,0,00000000000000000000000001010101
diff_r_update_0_u,14,-1,0000000000000000000000000011001100000000000000000000000000110010
diff_r_update_0,14,-1,11111111111111111111111111111111
diff_qwe_update_0_u,14,-1,0000000000000000000000000011001000000000000000000000000000010000
diff_qwe_update_0,14,-1,11111111111111111111111111011110
diff_l_update_0_u,14,-1,0000000000000000000000000011001000000000000000000000000000110001
diff_l_update_0,14,-1,11111111111111111111111111111111
diff_d_update_0_u,14,-1,0000000000000000000000000101010000000000000000000000000000110010
diff_d_update_0,14,-1,11111111111111111111111111011110
g_update_0_diff_qwe,14,-1,11111111111111111111111111011110
g_update_0_diff_d,14,-1,11111111111111111111111111011110
g_update_0_diff_l,14,-1,11111111111111111111111111111111
g_update_0_diff_r,14,-1,11111111111111111111111111111111
g_update_0,14,-1,11111111111111111111111110111010
u_update_0,16,0,00000000000000000000000001010110
diff_r_update_0_u,15,-1,0000000000000000000000000011010000000000000000000000000000110011
diff_r_update_0,15,-1,11111111111111111111111111111111
diff_qwe_update_0_u,15,-1,0000000000000000000000000011001100000000000000000000000000010001
diff_qwe_update_0,15,-1,11111111111111111111111111011110
diff_l_update_0_u,15,-1,0000000000000000000000000011001100000000000000000000000000110010
diff_l_update_0,15,-1,11111111111111111111111111111111
diff_d_update_0_u,15,-1,0000000000000000000000000101010100000000000000000000000000110011
diff_d_update_0,15,-1,11111111111111111111111111011110
g_update_0_diff_qwe,15,-1,11111111111111111111111111011110
g_update_0_diff_d,15,-1,11111111111111111111111111011110
g_update_0_diff_l,15,-1,11111111111111111111111111111111
g_update_0_diff_r,15,-1,11111111111111111111111111111111
g_update_0,15,-1,11111111111111111111111110111010
u_update_0,17,0,00000000000000000000000001010111
diff_r_update_0_u,16,-1,0000000000000000000000000011010100000000000000000000000000110100
diff_r_update_0,16,-1,11111111111111111111111111111111
diff_qwe_update_0_u,16,-1,0000000000000000000000000011010000000000000000000000000000010010
diff_qwe_update_0,16,-1,11111111111111111111111111011110
diff_l_update_0_u,16,-1,0000000000000000000000000011010000000000000000000000000000110011
diff_l_update_0,16,-1,11111111111111111111111111111111
diff_d_update_0_u,16,-1,0000000000000000000000000101011000000000000000000000000000110100
diff_d_update_0,16,-1,11111111111111111111111111011110
g_update_0_diff_qwe,16,-1,11111111111111111111111111011110
g_update_0_diff_d,16,-1,11111111111111111111111111011110
g_update_0_diff_l,16,-1,11111111111111111111111111111111
g_update_0_diff_r,16,-1,11111111111111111111111111111111
g_update_0,16,-1,11111111111111111111111110111010
u_update_0,18,0,00000000000000000000000001011000
diff_r_update_0_u,17,-1,0000000000000000000000000011011000000000000000000000000000110101
diff_r_update_0,17,-1,11111111111111111111111111111111
diff_qwe_update_0_u,17,-1,0000000000000000000000000011010100000000000000000000000000010011
diff_qwe_update_0,17,-1,11111111111111111111111111011110
diff_l_update_0_u,17,-1,0000000000000000000000000011010100000000000000000000000000110100
diff_l_update_0,17,-1,11111111111111111111111111111111
diff_d_update_0_u,17,-1,0000000000000000000000000101011100000000000000000000000000110101
diff_d_update_0,17,-1,11111111111111111111111111011110
g_update_0_diff_qwe,17,-1,11111111111111111111111111011110
g_update_0_diff_d,17,-1,11111111111111111111111111011110
g_update_0_diff_l,17,-1,11111111111111111111111111111111
g_update_0_diff_r,17,-1,11111111111111111111111111111111
g_update_0,17,-1,11111111111111111111111110111010
u_update_0,19,0,00000000000000000000000001011001
diff_r_update_0_u,18,-1,0000000000000000000000000011011100000000000000000000000000110110
diff_r_update_0,18,-1,11111111111111111111111111111111
diff_qwe_update_0_u,18,-1,0000000000000000000000000011011000000000000000000000000000010100
diff_qwe_update_0,18,-1,11111111111111111111111111011110
diff_l_update_0_u,18,-1,0000000000000000000000000011011000000000000000000000000000110101
diff_l_update_0,18,-1,11111111111111111111111111111111
diff_d_update_0_u,18,-1,0000000000000000000000000101100000000000000000000000000000110110
diff_d_update_0,18,-1,11111111111111111111111111011110
g_update_0_diff_qwe,18,-1,11111111111111111111111111011110
g_update_0_diff_d,18,-1,11111111111111111111111111011110
g_update_0_diff_l,18,-1,11111111111111111111111111111111
g_update_0_diff_r,18,-1,11111111111111111111111111111111
g_update_0,18,-1,11111111111111111111111110111010
u_update_0,20,0,00000000000000000000000001011010
diff_r_update_0_u,19,-1,0000000000000000000000000011100000000000000000000000000000110111
diff_r_update_0,19,-1,11111111111111111111111111111111
diff_qwe_update_0_u,19,-1,0000000000000000000000000011011100000000000000000000000000010101
diff_qwe_update_0,19,-1,11111111111111111111111111011110
diff_l_update_0_u,19,-1,0000000000000000000000000011011100000000000000000000000000110110
diff_l_update_0,19,-1,11111111111111111111111111111111
diff_d_update_0_u,19,-1,0000000000000000000000000101100100000000000000000000000000110111
diff_d_update_0,19,-1,11111111111111111111111111011110
g_update_0_diff_qwe,19,-1,11111111111111111111111111011110
g_update_0_diff_d,19,-1,11111111111111111111111111011110
g_update_0_diff_l,19,-1,11111111111111111111111111111111
g_update_0_diff_r,19,-1,11111111111111111111111111111111
g_update_0,19,-1,11111111111111111111111110111010
u_update_0,21,0,00000000000000000000000001011011
diff_r_update_0_u,20,-1,0000000000000000000000000011100100000000000000000000000000111000
diff_r_update_0,20,-1,11111111111111111111111111111111
diff_qwe_update_0_u,20,-1,0000000000000000000000000011100000000000000000000000000000010110
diff_qwe_update_0,20,-1,11111111111111111111111111011110
diff_l_update_0_u,20,-1,0000000000000000000000000011100000000000000000000000000000110111
diff_l_update_0,20,-1,11111111111111111111111111111111
diff_d_update_0_u,20,-1,0000000000000000000000000101101000000000000000000000000000111000
diff_d_update_0,20,-1,11111111111111111111111111011110
g_update_0_diff_qwe,20,-1,11111111111111111111111111011110
g_update_0_diff_d,20,-1,11111111111111111111111111011110
g_update_0_diff_l,20,-1,11111111111111111111111111111111
g_update_0_diff_r,20,-1,11111111111111111111111111111111
g_update_0,20,-1,11111111111111111111111110111010
u_update_0,22,0,00000000000000000000000001011100
diff_r_update_0_u,21,-1,0000000000000000000000000011101000000000000000000000000000111001
diff_r_update_0,21,-1,11111111111111111111111111111111
diff_qwe_update_0_u,21,-1,0000000000000000000000000011100100000000000000000000000000010111
diff_qwe_update_0,21,-1,11111111111111111111111111011110
diff_l_update_0_u,21,-1,0000000000000000000000000011100100000000000000000000000000111000
diff_l_update_0,21,-1,11111111111111111111111111111111
diff_d_update_0_u,21,-1,0000000000000000000000000101101100000000000000000000000000111001
diff_d_update_0,21,-1,11111111111111111111111111011110
g_update_0_diff_qwe,21,-1,11111111111111111111111111011110
g_update_0_diff_d,21,-1,11111111111111111111111111011110
g_update_0_diff_l,21,-1,11111111111111111111111111111111
g_update_0_diff_r,21,-1,11111111111111111111111111111111
g_update_0,21,-1,11111111111111111111111110111010
u_update_0,23,0,00000000000000000000000001011101
diff_r_update_0_u,22,-1,0000000000000000000000000011101100000000000000000000000000111010
diff_r_update_0,22,-1,11111111111111111111111111111111
diff_qwe_update_0_u,22,-1,0000000000000000000000000011101000000000000000000000000000011000
diff_qwe_update_0,22,-1,11111111111111111111111111011110
diff_l_update_0_u,22,-1,0000000000000000000000000011101000000000000000000000000000111001
diff_l_update_0,22,-1,11111111111111111111111111111111
diff_d_update_0_u,22,-1,0000000000000000000000000101110000000000000000000000000000111010
diff_d_update_0,22,-1,11111111111111111111111111011110
g_update_0_diff_qwe,22,-1,11111111111111111111111111011110
g_update_0_diff_d,22,-1,11111111111111111111111111011110
g_update_0_diff_l,22,-1,11111111111111111111111111111111
g_update_0_diff_r,22,-1,11111111111111111111111111111111
g_update_0,22,-1,11111111111111111111111110111010
u_update_0,24,0,00000000000000000000000001011110
diff_r_update_0_u,23,-1,0000000000000000000000000011110000000000000000000000000000111011
diff_r_update_0,23,-1,11111111111111111111111111111111
diff_qwe_update_0_u,23,-1,0000000000000000000000000011101100000000000000000000000000011001
diff_qwe_update_0,23,-1,11111111111111111111111111011110
diff_l_update_0_u,23,-1,0000000000000000000000000011101100000000000000000000000000111010
diff_l_update_0,23,-1,11111111111111111111111111111111
diff_d_update_0_u,23,-1,0000000000000000000000000101110100000000000000000000000000111011
diff_d_update_0,23,-1,11111111111111111111111111011110
g_update_0_diff_qwe,23,-1,11111111111111111111111111011110
g_update_0_diff_d,23,-1,11111111111111111111111111011110
g_update_0_diff_l,23,-1,11111111111111111111111111111111
g_update_0_diff_r,23,-1,11111111111111111111111111111111
g_update_0,23,-1,11111111111111111111111110111010
u_update_0,25,0,00000000000000000000000001011111
diff_r_update_0_u,24,-1,0000000000000000000000000011110100000000000000000000000000111100
diff_r_update_0,24,-1,11111111111111111111111111111111
diff_qwe_update_0_u,24,-1,0000000000000000000000000011110000000000000000000000000000011010
diff_qwe_update_0,24,-1,11111111111111111111111111011110
diff_l_update_0_u,24,-1,0000000000000000000000000011110000000000000000000000000000111011
diff_l_update_0,24,-1,11111111111111111111111111111111
diff_d_update_0_u,24,-1,0000000000000000000000000101111000000000000000000000000000111100
diff_d_update_0,24,-1,11111111111111111111111111011110
g_update_0_diff_qwe,24,-1,11111111111111111111111111011110
g_update_0_diff_d,24,-1,11111111111111111111111111011110
g_update_0_diff_l,24,-1,11111111111111111111111111111111
g_update_0_diff_r,24,-1,11111111111111111111111111111111
g_update_0,24,-1,11111111111111111111111110111010
u_update_0,26,0,00000000000000000000000001100000
diff_r_update_0_u,25,-1,0000000000000000000000000011111000000000000000000000000000111101
diff_r_update_0,25,-1,11111111111111111111111111111111
diff_qwe_update_0_u,25,-1,0000000000000000000000000011110100000000000000000000000000011011
diff_qwe_update_0,25,-1,11111111111111111111111111011110
diff_l_update_0_u,25,-1,0000000000000000000000000011110100000000000000000000000000111100
diff_l_update_0,25,-1,11111111111111111111111111111111
diff_d_update_0_u,25,-1,0000000000000000000000000101111100000000000000000000000000111101
diff_d_update_0,25,-1,11111111111111111111111111011110
g_update_0_diff_qwe,25,-1,11111111111111111111111111011110
g_update_0_diff_d,25,-1,11111111111111111111111111011110
g_update_0_diff_l,25,-1,11111111111111111111111111111111
g_update_0_diff_r,25,-1,11111111111111111111111111111111
g_update_0,25,-1,11111111111111111111111110111010
u_update_0,27,0,00000000000000000000000001100001
diff_r_update_0_u,26,-1,0000000000000000000000000011111100000000000000000000000000111110
diff_r_update_0,26,-1,11111111111111111111111111111111
diff_qwe_update_0_u,26,-1,0000000000000000000000000011111000000000000000000000000000011100
diff_qwe_update_0,26,-1,11111111111111111111111111011110
diff_l_update_0_u,26,-1,0000000000000000000000000011111000000000000000000000000000111101
diff_l_update_0,26,-1,11111111111111111111111111111111
diff_d_update_0_u,26,-1,0000000000000000000000000110000000000000000000000000000000111110
diff_d_update_0,26,-1,11111111111111111111111111011110
g_update_0_diff_qwe,26,-1,11111111111111111111111111011110
g_update_0_diff_d,26,-1,11111111111111111111111111011110
g_update_0_diff_l,26,-1,11111111111111111111111111111111
g_update_0_diff_r,26,-1,11111111111111111111111111111111
g_update_0,26,-1,11111111111111111111111110111010
u_update_0,28,0,00000000000000000000000001100010
diff_r_update_0_u,27,-1,0000000000000000000000000100000000000000000000000000000000111111
diff_r_update_0,27,-1,11111111111111111111111111111111
diff_qwe_update_0_u,27,-1,0000000000000000000000000011111100000000000000000000000000011101
diff_qwe_update_0,27,-1,11111111111111111111111111011110
diff_l_update_0_u,27,-1,0000000000000000000000000011111100000000000000000000000000111110
diff_l_update_0,27,-1,11111111111111111111111111111111
diff_d_update_0_u,27,-1,0000000000000000000000000110000100000000000000000000000000111111
diff_d_update_0,27,-1,11111111111111111111111111011110
g_update_0_diff_qwe,27,-1,11111111111111111111111111011110
g_update_0_diff_d,27,-1,11111111111111111111111111011110
g_update_0_diff_l,27,-1,11111111111111111111111111111111
g_update_0_diff_r,27,-1,11111111111111111111111111111111
g_update_0,27,-1,11111111111111111111111110111010
u_update_0,29,0,00000000000000000000000001100011
diff_r_update_0_u,28,-1,0000000000000000000000000100000100000000000000000000000001000000
diff_r_update_0,28,-1,11111111111111111111111111111111
